

 begin log for calibration v12021-01-27
3.30	3.27
3.30	3.22
2.89	3.17
2.19	1.88
1.65	1.31
1.02	0.95
0.70	0.46
1.03	0.46
0.87	1.03
0.92	1.26
1.34	1.05
1.47	0.95
1.18	1.03
1.08	0.46
1.16	0.64
1.13	1.33
0.83	0.97
1.38	1.05
1.49	1.47
1.35	1.79
1.78	1.84
2.31	2.09
2.33	3.14
2.55	3.01
2.57	2.47
2.42	2.47
1.98	2.50
2.18	2.01
2.11	1.71
1.83	2.05
1.54	1.93
1.62	1.37
1.81	1.49
1.44	1.62
1.50	1.13
1.81	1.15
1.62	1.60
1.57	1.78
2.01	1.64
2.11	1.83
1.47	1.96
0.59	0.78
