experiment 2

 begin log for calibration v12021-02-03
1.98	0.01
2.37	0.11
2.41	0.78
2.06	0.42
2.22	0.05
2.26	0.79
2.33	0.75
2.28	0.01
1.85	0.65
1.67	0.77
2.13	0.02
3.21	0.25
3.21	0.79
3.00	0.24
2.86	0.03
2.26	0.78
2.42	0.69
2.05	0.00
1.84	0.56
1.84	0.77
1.75	0.02
1.67	0.05
1.74	0.83
1.81	0.37
1.77	0.04
1.83	0.83
1.91	0.38
1.78	0.02
1.79	0.74
1.89	0.76
1.48	0.00
1.85	0.33
1.97	0.78
2.31	0.16
1.53	0.01
0.29	0.77
0.55	0.49
1.06	0.04
1.27	0.68
0.30	0.75
