mollydeadzone 5v

 begin log for calibration v12021-02-03
1.03	0.62
1.03	0.83
1.14	0.59
1.13	0.04
1.10	0.37
1.14	0.58
1.14	0.11
1.11	0.04
1.13	0.58
1.13	0.54
1.10	0.01
1.07	0.15
1.11	0.57
1.10	0.18
1.08	0.03
1.10	0.54
1.17	0.55
1.09	0.00
1.11	0.12
1.16	0.56
1.19	0.30
1.02	0.01
1.10	0.48
1.02	0.54
1.97	0.08
0.98	0.07
1.56	0.61
1.02	0.32
1.06	0.03
1.10	0.45
1.16	0.55
1.19	0.02
1.38	0.07
1.06	0.55
1.16	0.52
1.13	0.00
1.12	0.29
1.20	0.55
1.19	0.12
1.13	0.03
1.16	0.55
