*-*

 begin log for calibration v12021-01-27
1.69	1.18
2.27	2.42
2.54	2.69
1.80	1.18
1.94	2.03
2.73	3.04
2.22	1.57
1.74	1.24
2.53	2.85
2.45	2.57
1.55	1.26
1.78	2.05
2.59	3.04
2.05	1.50
1.63	1.32
2.24	2.91
2.27	2.22
1.56	0.97
1.73	1.87
2.45	2.91
1.97	1.57
1.55	1.32
2.26	2.96
2.39	2.48
1.61	1.21
1.78	2.54
2.38	3.04
1.86	2.33
1.32	1.55
1.65	2.64
1.87	2.28
1.23	0.79
1.54	1.39
2.28	2.42
2.29	1.64
1.76	0.99
2.35	2.46
