frequency(Hz)	neutral	distress
0.0	17014.2249485008	19795.625983062484
0.05	76.16579962746691	531.8187961678932
0.1	125.79227462067969	742.0031141079933
0.15000000000000002	257.699383780396	235.87124387887945
0.2	114.1633311052542	312.5425957297049
0.25	93.23451649527718	376.82207629186195
0.30000000000000004	76.5798846624485	192.09467924232493
0.35000000000000003	101.41987393429052	401.8802987096201
0.4	137.5383856723369	477.8132081205372
0.45	180.19360410224095	123.55167979572964
0.5	138.4831258387229	328.29408905599945
0.55	22.974512658109383	254.33242450396722
0.6000000000000001	205.14872275172635	189.14111438039163
0.65	201.85631580236236	129.27146279981415
0.7000000000000001	174.43450097163225	141.23132620522628
0.75	70.3142159772412	66.77593989085622
0.8	173.68719769827396	351.1247522749652
0.8500000000000001	168.6890739515129	104.49195519709542
0.9	72.40404369856587	134.98211381674716
0.9500000000000001	62.482580646125676	239.2612554912523
1.0	148.27303587310925	294.11733706981374
1.05	127.65953734247509	441.51743923409174
1.1	176.78804242815013	178.28278231874486
1.1500000000000001	139.2005499805323	223.50634207129224
1.2000000000000002	33.46104973082982	322.1236113800308
1.25	95.32959925205033	83.76980573761132
1.3	167.39611659406762	188.73108701191126
1.35	49.66117361113697	23.13316708009047
1.4000000000000001	26.920726109188514	77.41743715210063
1.4500000000000002	147.8428862001148	219.23075079535508
1.5	52.035682682551986	312.19630654682163
1.55	56.457094408414775	309.6643448301579
1.6	20.262099083145287	153.18782244273763
1.6500000000000001	114.02149248846962	60.12145686235565
1.7000000000000002	46.16610261645318	137.64149362557066
1.75	63.81114582812632	136.10154782969778
1.8	108.74350059770619	268.99096588072706
1.85	70.55595572953608	83.15716941813908
1.9000000000000001	114.62020680772605	113.96879695566489
1.9500000000000002	108.58587581228358	235.0075556660042
2.0	87.3955904976519	79.10554732956221
2.0500000000000003	122.24897230191078	162.09786636874097
2.1	144.83789207513072	96.92566642485319
2.15	78.45422154435859	132.7133667842433
2.2	97.67573975101652	63.196997267813266
2.25	136.9285958542111	76.191235318041
2.3000000000000003	58.36776244041033	33.767033546958324
2.35	18.566480949200027	208.05533373860595
2.4000000000000004	66.11305925918776	121.44836475724104
2.45	72.92537580040192	143.3048026124778
2.5	107.1574132639509	291.857186821599
2.5500000000000003	37.549985804879555	136.9885228150758
2.6	130.08727295289793	144.41598667423892
2.6500000000000004	76.79511429365427	119.23900686357855
2.7	46.613207388441786	53.340487036559814
2.75	27.554453891534695	293.08661795101875
2.8000000000000003	42.20307030594391	51.1068835344947
2.85	114.39269993210567	97.0382903453535
2.9000000000000004	68.57377154224969	189.20810083767486
2.95	122.07737170038921	207.42020480694967
3.0	46.22004446827	115.07691100272581
3.0500000000000003	151.59376703415882	80.73593671813212
3.1	54.599156353781034	70.84099458510394
3.1500000000000004	102.60156145487568	100.03170382930419
3.2	79.21405773213928	23.467560953177728
3.25	71.9684453359324	260.76610882905265
3.3000000000000003	80.29998636144742	139.41577307557853
3.35	18.92942270395386	122.59784001235116
3.4000000000000004	96.66519542359278	248.54326168736046
3.45	11.769815382693563	302.0146220254665
3.5	12.87807234007262	206.3945131919989
3.5500000000000003	39.031839361643236	52.11853365112052
3.6	98.21623922024433	176.61948734374582
3.6500000000000004	51.955108779576534	227.58659874379552
3.7	30.680435629264228	26.54549986975133
3.75	123.60236858123575	289.9347202440477
3.8000000000000003	93.09317089472249	241.49348875585056
3.85	38.64847303977919	246.17123084562328
3.9000000000000004	52.519384338613584	212.84763937474605
3.95	86.00704585612233	122.68240281030063
4.0	53.63340741580696	97.71702652592612
4.05	46.47781358363243	129.99939290221272
4.1000000000000005	25.696823244126612	159.06149836682283
4.15	68.90010029755372	221.43342427453612
4.2	56.96277448269421	180.19828562642977
4.25	148.93892979042798	99.79986829004449
4.3	172.1646881314328	295.0022552026296
4.3500000000000005	87.05196410239776	171.20029235960249
4.4	104.88979275553841	262.92490449342984
4.45	75.32489602236033	120.03274089803011
4.5	69.1071159248245	116.02909052772084
4.55	92.15015202905236	107.5805913539245
4.6000000000000005	33.33673072517301	233.56956574429267
4.65	103.16598520126358	53.24486530385086
4.7	76.51821291838857	109.25946904603374
4.75	71.06096341693896	361.23242869948285
4.800000000000001	37.8397505738434	308.66669544418545
4.8500000000000005	87.96216897832208	81.84303252185177
4.9	31.071922327946154	275.59297829141957
4.95	25.164676438788693	116.72370964359709
5.0	104.27400592750938	74.86453170992095
5.050000000000001	98.82555889043905	230.57718597200818
5.1000000000000005	26.40144943671463	62.19136778011156
5.15	31.093223128572152	57.15874004859061
5.2	25.347254366724144	65.48707291828346
5.25	24.54746766255014	115.21942051344098
5.300000000000001	109.97330580236773	41.105889421707055
5.3500000000000005	40.365390683691125	64.39559080293341
5.4	35.684890323915674	204.72916112469608
5.45	58.799493692449985	256.00072868408574
5.5	89.01209983805417	156.47257755934464
5.550000000000001	37.17041216478481	108.00578359687007
5.6000000000000005	17.405331229983254	25.44661568910245
5.65	108.02254912792462	104.79576539386709
5.7	40.3668714400455	54.4708318452932
5.75	84.06126222400154	110.71621845688179
5.800000000000001	132.00097702508359	82.0065441630662
5.8500000000000005	25.307287670494574	67.80526834956682
5.9	94.61771318485339	168.96625389304984
5.95	67.07513206388248	231.89133644809553
6.0	58.76044534866241	264.39097355140865
6.050000000000001	44.6549151151588	215.8928269019307
6.1000000000000005	45.28865680410738	317.8444864504375
6.15	87.87542178967249	210.74063443334046
6.2	13.868373392034279	365.6158681612115
6.25	80.37137160227276	136.6239264741337
6.300000000000001	95.66538792206174	257.52132568549246
6.3500000000000005	56.69134432476906	256.2967524603502
6.4	61.352859641668694	341.8196846553629
6.45	38.33534637842286	368.7519469677041
6.5	78.15231111412366	168.16176453550116
6.550000000000001	51.44725321090665	379.4751458802331
6.6000000000000005	49.024449456566124	91.40494476787482
6.65	49.381200991598284	101.23497839418044
6.7	39.11618407855787	174.3718997994416
6.75	72.53049366435681	169.71283947774387
6.800000000000001	68.86526873245593	209.85889018795802
6.8500000000000005	79.13448400449315	141.34622288932107
6.9	12.866144780237587	161.66194952765045
6.95	39.922656958933686	211.77714413573366
7.0	97.00543637575976	187.40357779252744
7.050000000000001	91.66899269563223	144.05539416573794
7.1000000000000005	33.543315964548	229.13031484268024
7.15	63.455594621272574	77.9317724082769
7.2	39.21824600972741	137.40733846677628
7.25	88.15198095746977	199.08909840689066
