2021-03-28_16:25:11.664696
time(s)	neutral(raw)	distress(raw)	frequency(Hz)	neutral(mag)	distress(mag)
0.2780000000000002	0.3673884184023804	0.32227054245822845	6.95	201.94619982393687	650.2759074232487
0.2800000000000002	0.3673884184023804	0.32227054245822845	7.0	415.41034113281	218.85107122007634
0.2820000000000002	0.3673884184023804	0.32549324788281064	7.050000000000001	358.1981589839661	338.1387068345033
0.2840000000000002	0.3673884184023804	0.32549324788281064	7.1000000000000005	52.21619321958146	179.3762269186088
0.2860000000000002	0.3706111238269627	0.33516136415655756	7.15	103.16185851078356	163.170562162751
0.2880000000000002	0.3673884184023804	0.32227054245822845	7.2	209.72323256012123	321.82998958103093
0.2900000000000002	0.3706111238269627	0.32227054245822845	7.25	508.22097522109937	229.08268131943763
0.2920000000000002	0.3673884184023804	0.32871595330739295	7.300000000000001	231.05083804530372	589.0940686019602
0.2940000000000002	0.3673884184023804	0.32227054245822845	7.3500000000000005	270.9456592504201	294.7479123816487
0.2960000000000002	0.3673884184023804	0.32549324788281064	7.4	610.5610506131653	111.82226598381804
0.2980000000000002	0.3673884184023804	0.32871595330739295	7.45	222.44719174425387	155.64263250008602
0.3000000000000002	0.3673884184023804	0.32227054245822845	7.5	543.6192447521735	529.2141138704933
0.3020000000000002	0.3673884184023804	0.32871595330739295	7.550000000000001	115.36358635155096	366.20820099395553
0.3040000000000002	0.3706111238269627	0.32227054245822845	7.6000000000000005	425.0908024086632	556.6701801840808
0.3060000000000002	0.3706111238269627	0.32227054245822845	7.65	270.9126587404746	142.87044929607168
0.3080000000000002	0.3706111238269627	0.32871595330739295	7.7	277.7299187246518	395.2205625665987
0.3100000000000002	0.3706111238269627	0.32227054245822845	7.75	110.73717776819612	168.14126234377463
0.3120000000000002	0.3673884184023804	0.32871595330739295	7.800000000000001	356.30694811515	235.66279529145552
0.3140000000000002	0.3706111238269627	0.32549324788281064	7.8500000000000005	236.48003002285316	371.87507180996954
0.3160000000000002	0.3706111238269627	0.32549324788281064	7.9	164.36097434247822	177.55650445037767
0.3180000000000002	0.3802792401007095	0.33516136415655756	7.95	375.68109947495907	130.93390251213916
0.32000000000000023	0.3673884184023804	0.9023575188830396	8.0	243.0003743258038	593.9411492747893
0.32200000000000023	0.3706111238269627	2.359020370794232	8.05	492.7972995211749	160.52145309246146
0.32400000000000023	0.3673884184023804	0.34160677500572206	8.1	262.7941106267457	616.3296015477605
0.32600000000000023	0.3706111238269627	0.32549324788281064	8.15	300.5789901275915	328.6839727684688
0.32800000000000024	0.3673884184023804	0.32871595330739295	8.200000000000001	328.6200902795123	132.00927919608446
0.33000000000000024	0.3770565346761272	0.32227054245822845	8.25	429.3703020280992	471.8592285906504
0.33200000000000024	0.3673884184023804	0.32549324788281064	8.3	256.46539111355554	458.72558292823214
0.33400000000000024	0.3706111238269627	0.32227054245822845	8.35	591.2941858920516	117.05368528773197
0.33600000000000024	0.3673884184023804	0.32549324788281064	8.4	59.01947978972987	384.9126805806802
0.33800000000000024	0.3706111238269627	0.32227054245822845	8.450000000000001	163.8138703783462	155.89958015893515
0.34000000000000025	0.3802792401007095	0.32871595330739295	8.5	414.9081234747235	518.7246729429477
0.34200000000000025	2.655509269855802	0.32549324788281064	8.55	263.4610916103696	548.3639936582467
0.34400000000000025	3.2968276493476765	0.32227054245822845	8.6	487.18470751623335	11.344176525081725
0.34600000000000025	3.2968276493476765	0.32549324788281064	8.65	168.35442509970517	365.83225346889355
0.34800000000000025	2.0206363012130923	0.32227054245822845	8.700000000000001	275.3701224535155	279.23022362426434
0.35000000000000026	0.6413183794918745	0.32871595330739295	8.75	193.8597287979484	335.865471594761
0.35200000000000026	3.0132295719844358	0.32871595330739295	8.8	308.40271053369264	405.83589513652237
0.35400000000000026	3.2968276493476765	0.32227054245822845	8.85	291.6659759576409	377.7999398502867
0.35600000000000026	3.2968276493476765	0.32227054245822845	8.9	92.18120828269507	240.39490316506158
0.35800000000000026	3.2968276493476765	0.32227054245822845	8.950000000000001	116.41172786323251	184.44582229912896
0.36000000000000026	2.226889448386358	0.32549324788281064	9.0	157.05541218062243	344.8253292692568
0.36200000000000027	3.2968276493476765	0.32227054245822845	9.05	125.4974950473924	332.5290669909619
0.36400000000000027	3.2968276493476765	0.32549324788281064	9.1	110.17227637624032	192.71659193242652
0.36600000000000027	3.2968276493476765	0.32549324788281064	9.15	556.2207259828119	114.2855488396337
0.36800000000000027	3.2968276493476765	0.32227054245822845	9.200000000000001	173.44662269552828	620.1442036852799
0.3700000000000003	2.529823758297093	0.31904783703364614	9.25	323.26987809947406	448.0378101165485
0.3720000000000003	1.053824673838407	0.32227054245822845	9.3	5.365915256463221	231.99430516118235
0.3740000000000003	3.2968276493476765	0.32227054245822845	9.35	274.85611895951087	100.7865911340825
0.3760000000000003	2.7844174868390934	0.32227054245822845	9.4	274.5125046604809	79.3686047245278
0.3780000000000003	0.8379034103913939	0.32227054245822845	9.450000000000001	128.17271838451285	308.6082083290171
0.3800000000000003	0.3706111238269627	0.32227054245822845	9.5	62.72034033252228	181.34726362674377
0.3820000000000003	0.3802792401007095	0.32227054245822845	9.55	125.45779005028712	220.6418706234027
0.3840000000000003	1.7015884641794459	0.32227054245822845	9.600000000000001	249.97221072944802	374.1162626062431
0.3860000000000003	0.8540169375143053	0.32227054245822845	9.65	350.2870715130357	393.68105094290763
0.3880000000000003	0.37383382925154496	0.32227054245822845	9.700000000000001	374.01932768339907	528.9611687333162
0.3900000000000003	0.3673884184023804	0.31904783703364614	9.75	288.3814552015098	183.07778021875995
0.3920000000000003	0.3706111238269627	0.32227054245822845	9.8	239.56370015163117	491.5795452479328
0.3940000000000003	0.37383382925154496	0.31904783703364614	9.850000000000001	338.3491465161882	439.18477077453826
0.3960000000000003	0.3706111238269627	0.32227054245822845	9.9	248.60850087433715	310.430520299656
0.3980000000000003	0.3673884184023804	0.32227054245822845	9.950000000000001	362.2421003283294	501.9655413774432
0.4000000000000003	0.3673884184023804	0.32227054245822845	10.0	292.32473302371295	300.09944165906336
0.4020000000000003	0.3641657129777981	0.32227054245822845	10.05	113.72047746577476	103.13413267294482
0.4040000000000003	0.37383382925154496	0.32227054245822845	10.100000000000001	74.92685398249283	329.2249244229958
0.4060000000000003	0.3706111238269627	0.32227054245822845	10.15	320.7844025440463	279.1642302006386
0.4080000000000003	0.3673884184023804	0.31904783703364614	10.200000000000001	252.82162491551898	424.6500029349873
0.4100000000000003	0.3641657129777981	0.32227054245822845	10.25	432.057825681902	74.34185492906944
0.4120000000000003	0.3609430075532158	0.32227054245822845	10.3	293.65020642570494	243.10532812737472
0.4140000000000003	0.3706111238269627	0.32227054245822845	10.350000000000001	404.55643640771615	126.40501855037631
0.4160000000000003	0.3641657129777981	0.32227054245822845	10.4	266.3314618309071	112.63834437362726
0.4180000000000003	0.3673884184023804	0.32227054245822845	10.450000000000001	138.587520873906	189.193995051835
0.4200000000000003	0.3673884184023804	0.32227054245822845	10.5	333.768558618257	236.19881410780556
0.4220000000000003	0.3641657129777981	0.32227054245822845	10.55	66.35133805561375	24.323836590651155
0.4240000000000003	0.3641657129777981	0.32871595330739295	10.600000000000001	486.20005501840484	682.9519381294873
0.4260000000000003	0.3641657129777981	0.32227054245822845	10.65	83.63720861043969	560.9271360578581
0.4280000000000003	0.3673884184023804	0.32227054245822845	10.700000000000001	256.34594173992843	59.39566553971801
0.4300000000000003	0.3641657129777981	0.32227054245822845	10.75	284.1112608414202	255.8521356986725
0.43200000000000033	0.3641657129777981	0.32227054245822845	10.8	276.45027577024496	74.91490113724011
0.43400000000000033	0.3609430075532158	0.33516136415655756	10.850000000000001	174.21103327169024	146.022758160817
0.43600000000000033	0.3673884184023804	2.133430991073472	10.9	415.2562989527958	149.5381488103386
0.43800000000000033	0.3641657129777981	3.258155184252689	10.950000000000001	292.1618150923219	221.4179298973924
0.44000000000000034	0.3641657129777981	3.254932478828107	11.0	56.29763597625379	83.75883123926799
0.44200000000000034	0.3641657129777981	3.258155184252689	11.05	118.14087368630508	364.6377626881329
0.44400000000000034	0.3641657129777981	3.258155184252689	11.100000000000001	443.9466401951282	376.64054796499397
0.44600000000000034	0.3641657129777981	3.2613778896772714	11.15	298.07248553259626	125.71376825521477
0.44800000000000034	0.3641657129777981	3.254932478828107	11.200000000000001	117.5258763794561	248.53633122867546
0.45000000000000034	0.3673884184023804	3.2517097734035247	11.25	134.36655574184488	186.68747288241255
0.45200000000000035	0.3641657129777981	3.254932478828107	11.3	136.71812378550533	389.13216599141555
0.45400000000000035	0.3641657129777981	3.258155184252689	11.350000000000001	185.35588627647792	200.75704924850325
0.45600000000000035	0.3673884184023804	3.2613778896772714	11.4	191.17885350854507	312.0630734949215
0.45800000000000035	0.3641657129777981	3.258155184252689	11.450000000000001	362.9220375216146	165.09920870917543
0.46000000000000035	0.3641657129777981	3.254932478828107	11.5	186.74994799946168	244.69661500481715
0.46200000000000035	0.3641657129777981	3.2517097734035247	11.55	416.31276133884205	249.85972575006593
0.46400000000000036	0.3641657129777981	1.994854657816434	11.600000000000001	216.5801571573878	187.89068186694004
0.46600000000000036	0.3706111238269627	0.32871595330739295	11.65	126.02754505646226	359.3635325231815
0.46800000000000036	0.3641657129777981	0.32549324788281064	11.700000000000001	29.571090882690516	455.4013989569922
0.47000000000000036	0.3673884184023804	0.32549324788281064	11.75	64.4485871089725	182.56788207962123
0.47200000000000036	0.3673884184023804	0.32549324788281064	11.8	180.10201938937567	253.76202420024612
0.47400000000000037	0.3641657129777981	0.32549324788281064	11.850000000000001	190.80562143955572	93.54589181994774
0.47600000000000037	0.3641657129777981	0.32227054245822845	11.9	292.77237962326024	133.73694092809856
0.47800000000000037	0.3641657129777981	0.32549324788281064	11.950000000000001	595.6869208036326	51.15025385575772
0.48000000000000037	0.3609430075532158	0.32549324788281064	12.0	283.49868450185005	177.28151993639995
0.4820000000000004	0.3609430075532158	0.32227054245822845	12.05	194.41816837331623	71.80950132159111
0.4840000000000004	0.3641657129777981	0.32227054245822845	12.100000000000001	124.26559896595568	138.11686567022284
0.4860000000000004	0.3641657129777981	0.32549324788281064	12.15	408.53357233043073	537.5175849121081
0.4880000000000004	0.37383382925154496	0.32549324788281064	12.200000000000001	91.43167783801874	238.22067633189567
0.4900000000000004	0.3867246509498741	0.32227054245822845	12.25	268.5398847807248	138.71356038469995
0.4920000000000004	0.3706111238269627	0.32549324788281064	12.3	657.4459729040509	107.974627610052
0.4940000000000004	0.3641657129777981	0.32549324788281064	12.350000000000001	129.54815023233118	276.01126371524657
0.4960000000000004	0.37383382925154496	0.32227054245822845	12.4	231.51931778940943	117.48578051521086
0.4980000000000004	1.8304966811627372	0.33838406958113987	12.450000000000001	268.5661757620979	235.9112974889195
0.5000000000000003	3.2968276493476765	0.9958159761959258	12.5	93.76175043939416	176.1059022292572
0.5020000000000003	3.2968276493476765	3.2613778896772714	12.55	221.83173316685458	378.846004535833
0.5040000000000003	2.31390249485008	3.254932478828107	12.600000000000001	119.6034649181356	148.16277425715495
0.5060000000000003	0.6445410849164569	3.254932478828107	12.65	112.51140950109591	224.28575963784456
0.5080000000000003	0.4705149919890135	1.2214053559166858	12.700000000000001	248.98955065093753	309.43057565200183
0.5100000000000003	0.3641657129777981	0.32549324788281064	12.75	328.2504122989131	105.7390452190312
0.5120000000000003	0.3641657129777981	0.33193865873197526	12.8	210.14901276170113	171.20753212490487
0.5140000000000003	0.3609430075532158	0.32871595330739295	12.850000000000001	149.8734501074951	120.6342383559053
0.5160000000000003	0.3706111238269627	0.32549324788281064	12.9	188.92577804447137	344.6969613721834
0.5180000000000003	0.3641657129777981	0.32549324788281064	12.950000000000001	127.34270461980142	418.89294155683456
0.5200000000000004	0.3673884184023804	0.33516136415655756	13.0	285.28777270556577	274.2547758062023
0.5220000000000004	0.3641657129777981	2.31390249485008	13.05	164.09692457153838	378.6591380321418
0.5240000000000004	0.37383382925154496	3.254932478828107	13.100000000000001	24.963965975964904	87.69045687492118
0.5260000000000004	2.423474479285878	2.8843213550011444	13.15	581.3388821295766	255.72854389136435
0.5280000000000004	3.2968276493476765	0.6380956740672923	13.200000000000001	224.95987817692037	434.53118318876307
0.5300000000000004	3.2968276493476765	0.32871595330739295	13.25	371.61023847672874	84.52962955639022
0.5320000000000004	3.2968276493476765	0.32871595330739295	13.3	184.79883007563583	116.13459984389148
0.5340000000000004	3.2968276493476765	0.32549324788281064	13.350000000000001	103.01933062312455	390.4215238402814
0.5360000000000004	3.2968276493476765	0.32227054245822845	13.4	102.60079422142806	215.35112338929716
0.5380000000000004	3.2968276493476765	0.33193865873197526	13.450000000000001	432.60380904411596	288.6555771040827
0.5400000000000004	3.2968276493476765	0.32227054245822845	13.5	319.70243519612836	659.2061485642902
0.5420000000000004	2.1398764019226366	0.32549324788281064	13.55	307.00579750424964	178.8155610874969
0.5440000000000004	0.3802792401007095	0.32549324788281064	13.600000000000001	123.02243925136037	261.489937313288
0.5460000000000004	0.3673884184023804	0.32227054245822845	13.65	262.13349529028005	302.76526649052283
0.5480000000000004	0.3641657129777981	0.33516136415655756	13.700000000000001	270.80986748326166	91.08953485640598
0.5500000000000004	0.3641657129777981	2.8746532387273973	13.75	191.42044174420786	169.8391427892164
0.5520000000000004	0.3641657129777981	3.254932478828107	13.8	93.68729233703287	113.9823873374885
0.5540000000000004	0.3706111238269627	2.6909590295262076	13.850000000000001	180.43774518926193	191.89617325703034
0.5560000000000004	0.3673884184023804	0.4640695811398489	13.9	491.1514309281616	84.1025442586694
0.5580000000000004	0.3641657129777981	0.32227054245822845	13.950000000000001	136.1601242579613	259.94049134528336
0.5600000000000004	0.3641657129777981	0.32871595330739295	14.0	91.88055516895278	256.4352768845637
0.5620000000000004	0.3641657129777981	0.32871595330739295	14.05	152.9698010002251	124.41999709249266
0.5640000000000004	0.3641657129777981	0.32227054245822845	14.100000000000001	198.04590253144656	469.58033020194176
0.5660000000000004	0.3641657129777981	0.33193865873197526	14.15	112.3485307174511	407.6010685167361
0.5680000000000004	0.3641657129777981	0.32549324788281064	14.200000000000001	171.99638256333427	131.84889424349805
0.5700000000000004	0.3609430075532158	0.32549324788281064	14.25	306.53180793316443	372.17479489379474
0.5720000000000004	0.3641657129777981	0.32549324788281064	14.3	207.54394131752045	169.29262834424358
0.5740000000000004	0.3641657129777981	0.32549324788281064	14.350000000000001	238.9215247576361	174.4342156439547
