
 begin log for calibration v12021-02-09
2.78	2.01
2.57	2.01
2.00	1.93
1.57	1.87
0.90	1.83
0.63	1.81
0.88	1.83
1.17	1.85
1.17	1.85
1.19	1.85
1.29	1.86
1.65	1.90
2.42	1.97
2.21	1.96
2.21	1.95
2.31	1.98
2.32	1.96
2.22	1.95
1.98	1.92
2.04	1.93
2.19	1.95
2.42	1.96
2.55	2.00
2.45	1.99
2.27	1.96
1.93	1.91
1.73	1.89
1.37	1.87
0.81	1.83
0.73	1.81
0.55	1.80
0.66	1.81
0.95	1.84
0.99	1.83
1.05	1.83
1.05	1.85
1.39	1.86
1.51	1.87
2.00	1.93
3.12	2.07
3.25	2.09
3.25	2.09
3.25	2.09
3.05	2.05
2.63	2.01
1.91	1.90
1.60	1.88
0.93	1.83
0.80	1.83
0.88	1.83
1.06	1.83
0.86	1.83
1.02	1.84
1.26	1.85
2.14	1.93
3.20	2.09
3.25	2.09
3.25	2.09
3.01	2.05
2.73	2.02
2.69	2.03
2.48	1.98
2.29	1.96
1.62	1.88
1.05	1.85
0.98	1.84
1.11	1.83
1.21	1.85
0.93	1.83
1.09	1.84
1.26	1.85
1.20	1.85
2.22	1.96
3.25	2.09
3.25	2.09
3.22	2.07
3.07	2.06
3.07	2.07
3.06	2.06
2.94	2.03
2.86	2.02
2.78	2.03
2.84	2.04
2.81	2.01
1.96	1.91
1.50	1.87
0.81	1.83
0.63	1.81
0.59	1.80
0.70	1.81
0.88	1.83
0.98	1.83
1.03	1.83
1.05	1.83
1.16	1.85
1.29	1.85
1.57	1.87
2.53	2.00
2.64	2.01
2.52	1.99
2.54	1.98
2.91	2.05
2.64	2.01
3.05	2.06
