frequency(Hz)	neutral	distress
-203.0	0.7740660431510812	0.8177584561473774
-202.0	0.6507479844666268	0.8189012831062222
-201.0	0.5643952847638625	0.8486279705566097
-200.0	0.5754685874675796	0.7978339788864657
-199.0	0.5319272717481649	0.7944259225654562
-198.0	0.5453495378534313	0.8731070435492674
-197.0	0.5648903306210553	0.8354337707445437
-196.0	0.5123322633664854	0.8571603495154285
-195.0	0.6833277394780968	0.8736883767954996
-194.0	0.5989802606093039	0.8840920489116215
-193.0	0.6171631585512729	0.8945747319911435
-192.0	0.5570276473857847	0.9344942330976154
-191.0	0.5936543015205479	1.0543304565235605
-190.0	0.60295697395331	1.009545881326686
-189.0	0.5620745199775333	0.9381023861969588
-188.0	0.632324892650747	1.0708298842638144
-187.0	0.6292137043073389	1.0620871482409615
-186.0	0.6781029461943118	1.1054074462927759
-185.0	0.694222925368062	1.1638862007163444
-184.0	0.7606289258621066	1.0455410829592453
-183.0	0.9098213917220784	1.2542110191504874
-182.0	0.8606519489109528	1.493443869708305
-181.0	0.6860256947369427	1.5531955807108158
-180.0	0.7634835912735809	1.2352243146376847
-179.0	0.6931613005138884	1.1575483374877742
-178.0	0.6073101304311149	1.0135348786164802
-177.0	0.5459347468967466	0.9245019235502671
-176.0	0.5202966173544423	0.9343382510108977
-175.0	0.5449146884018448	0.999941272313135
-174.0	0.5677129064660194	0.9943639668117306
-173.0	0.5926791620785281	1.1135244960002157
-172.0	0.6746319973069668	1.1693025619270898
-171.0	0.5705963323499668	1.306446596618783
-170.0	0.5922376426167562	1.2129030048038112
-169.0	0.5349748734019639	1.1189239590603461
-168.0	0.5177684712683244	0.9786668787717424
-167.0	0.5331715952400947	0.9344224062679863
-166.0	0.6044705272863659	1.0011266151581637
-165.0	0.7876154263153043	1.0211479997419128
-164.0	0.7699326366335701	1.1272153321335199
-163.0	0.9668584079253136	1.2018507877119198
-162.0	0.9039745746375966	1.2213342025340876
-161.0	1.0208130782402756	1.117056402726007
-160.0	0.8198484723557162	1.0777506270277775
-159.0	0.8106068939314203	0.9578157746067227
-158.0	0.7863599764381505	0.9932759822630266
-157.0	0.7130888929584975	0.9890667508949789
-156.0	0.5897050429571629	0.9942809878787896
-155.0	0.7660611836621948	0.9874709416593951
-154.0	0.5416709078374108	1.1653795113129102
-153.0	0.6456118719772588	1.1924367702461025
-152.0	0.710195900222968	1.1581793182217228
-151.0	0.6267130586576456	1.1139996575820679
-150.0	0.6599777987253267	1.028084943111913
-149.0	0.509211097189332	1.018187913262393
-148.0	0.5795603646871857	1.0256770998935891
-147.0	0.4594168948004462	1.067612910879374
-146.0	0.5609684955607693	1.0331881496746091
-145.0	0.48727311616789437	1.0408524883935897
-144.0	0.6215368122756021	1.066057511361514
-143.0	0.5892640998765256	1.1241315959994154
-142.0	0.7018447516371509	1.195225783367904
-141.0	0.7583426100874872	1.2804163452991915
-140.0	0.7248541822669425	1.2761422964825584
-139.0	0.971492234483372	1.4046635588779852
-138.0	0.9521581090414756	1.545952727930257
-137.0	1.408134016495845	1.541247718190599
-136.0	1.6267542713448608	1.5497848300689239
-135.0	1.2371029033775771	1.8875922945599604
-134.0	1.3065860162609613	1.7028445147268372
-133.0	0.9397752660361044	1.736273363601249
-132.0	1.00003610643507	1.6247910883491155
-131.0	0.862318754351963	1.7234024565133927
-130.0	1.103894954554346	1.5879929971177205
-129.0	1.0368805122815512	1.7535090283463015
-128.0	1.3679112393960025	2.117917360554935
-127.0	1.4518407048765924	1.675565686377489
-126.0	1.1744578382816493	1.9123896750453484
-125.0	1.4007090656296703	1.602026546544704
-124.0	1.1177981081558646	1.972718247732432
-123.0	1.4458239030306768	2.1938174923591807
-122.0	1.442227330239929	2.385970942144654
-121.0	1.5493234735601729	3.0238108701606197
-120.0	1.4657481982908487	2.209342660754845
-119.0	1.5572467634982037	1.6950095584172857
-118.0	1.2049353350230272	1.6918409647258021
-117.0	1.2756339501951546	1.6632877272857676
-116.0	1.5932007057680824	1.8047759878195533
-115.0	1.6723971575109178	2.054881008455112
-114.0	1.8055261339385542	2.4367138939936934
-113.0	2.59356117668716	3.297918043746469
-112.0	3.4834110281078825	3.756087182776623
-111.0	2.797214195427955	3.702393655027489
-110.0	1.9699364677514921	2.3621587346884527
-109.0	1.3581113367788484	1.6581449080474355
-108.0	0.8932338772562496	1.522030659332438
-107.0	0.8011991262686187	1.5038021586038153
-106.0	0.6954316995301688	1.518076103273906
-105.0	0.7644313469246844	1.6246438326307078
-104.0	0.7494349962682209	1.6802928024403827
-103.0	0.6427770616676951	1.571800855929675
-102.0	0.6891079951360612	1.8092365473704386
-101.0	0.5363433234343844	1.8821456448118647
-100.0	0.5965044430489349	1.453272274982163
-99.0	0.5677085887628769	1.517490222636175
-98.0	0.5955831235296563	1.449290611531583
-97.0	0.48797733889955336	1.6102614986503574
-96.0	0.5627731966899534	1.6562008978357554
-95.0	0.5758987028238982	1.5730490636239476
-94.0	0.5501555824158267	1.6673543243101807
-93.0	0.49435100909025576	1.770552182353266
-92.0	0.5093877495070291	1.8481993366294953
-91.0	0.5967811973589714	2.170287952814893
-90.0	0.5470355699704413	2.204715232200702
-89.0	0.550567595749341	1.7402180620387888
-88.0	0.4940469313338853	1.7033550375945161
-87.0	0.5824910658288206	1.719604786591281
-86.0	0.6050028734811608	1.7139365026006006
-85.0	0.5877183239594358	1.833373876954677
-84.0	0.5256003797023561	1.7968033900504738
-83.0	0.5937860311699392	1.895304484362663
-82.0	0.5440027157201591	2.090901166590923
-81.0	0.6177439994629105	2.1885608960088927
-80.0	0.5726272797648108	1.9283074769896584
-79.0	0.5271637428556851	1.7698449863873535
-78.0	0.5299709755284018	1.6396682172201904
-77.0	0.5505232110905891	1.9764176646338616
-76.0	0.5555336851701658	1.8319334382170698
-75.0	0.5552699706394503	1.592516751909049
-74.0	0.5338056751935066	1.6040740630787012
-73.0	0.5609702845885648	1.5974804975911294
-72.0	0.531616359515211	1.6206832249775545
-71.0	0.5382137852896121	1.6406311886620106
-70.0	0.5382421252456012	1.6211255512560365
-69.0	0.5521159536611391	1.597078853160666
-68.0	0.6031545328714484	1.6143073887448647
-67.0	0.5645242071158981	1.6291765359001704
-66.0	0.5308514316497759	1.6499693015942805
-65.0	0.5952221145068585	1.7153394509901663
-64.0	0.611281599109016	1.6577322364710247
-63.0	0.6256364442791381	1.6999015621157847
-62.0	0.6378298022021033	1.7713483328903699
-61.0	0.6292849898210418	1.7687840444219491
-60.0	0.5805640088844126	1.7794073873516056
-59.0	0.6595368444959128	1.7772567475753827
-58.0	0.6380310005383388	1.8488303310787826
-57.0	0.58715399177738	1.8526059432503845
-56.0	0.6316493189565098	1.8676499599468042
-55.0	0.6241155102343662	1.894708604935289
-54.0	0.5960023550477499	1.9697358283829027
-53.0	0.7047000677261904	1.968031641082157
-52.0	0.650798027510767	2.0116614831941377
-51.0	0.6936627331678122	2.060140235871594
-50.0	0.6810018590121127	2.0989299274803432
-49.0	0.7240041128628097	2.1230230645392956
-48.0	0.680115717299776	2.199294306005791
-47.0	0.7096165590785094	2.270423775093996
-46.0	0.6955858315437037	2.268668152166863
-45.0	0.7306914063702465	2.3561674512653843
-44.0	0.6949699186848043	2.382303735672265
-43.0	0.7214620194711763	2.4033586725136473
